timestamp,metric,value,anomaly
2024-12-07,sleep_hours,3.879973658729648,-1
2024-12-10,sleep_hours,3.872173534651842,-1
2024-12-26,sleep_hours,9.947991262680569,-1
2025-01-05,sleep_hours,3.0,-1
2025-01-22,sleep_hours,10.70207827334474,-1
2025-01-28,sleep_hours,10.478994309972542,-1
2025-02-12,sleep_hours,3.695259308761207,-1
2025-03-06,sleep_hours,3.0,-1
2025-04-05,sleep_hours,3.826120006793512,-1
2025-04-14,sleep_hours,3.796488679031957,-1
2025-04-22,sleep_hours,3.0,-1
2025-05-14,sleep_hours,12.0,-1
2025-05-24,sleep_hours,9.993501234675946,-1
2025-06-18,sleep_hours,3.385788518172564,-1
2025-07-02,sleep_hours,10.629687599515696,-1
2025-07-16,sleep_hours,3.193917105895174,-1
2024-09-13,sleep_hours,3.268287015197381,-1
2024-10-10,sleep_hours,10.854860553213,-1
2024-10-29,sleep_hours,10.202444409519092,-1
2024-11-22,sleep_hours,3.1173750516937004,-1
2024-12-11,sleep_hours,3.1655231987929997,-1
2024-12-30,sleep_hours,11.34477790827962,-1
2025-01-03,sleep_hours,10.278567496921232,-1
2025-02-10,sleep_hours,10.4109115580158,-1
2025-02-21,sleep_hours,3.9504988964949286,-1
2025-03-27,sleep_hours,10.415629747079958,-1
2025-04-04,sleep_hours,10.798581400357516,-1
2025-04-22,sleep_hours,3.949089074667256,-1
2025-04-23,sleep_hours,10.033885345854223,-1
2025-04-25,sleep_hours,3.880550076629441,-1
2025-05-11,sleep_hours,10.197655123093243,-1
2025-05-26,sleep_hours,10.260565209329116,-1
2025-06-06,sleep_hours,10.087737932234331,-1
2025-06-10,sleep_hours,3.5420806780523906,-1
2025-06-26,sleep_hours,3.6838897504599615,-1
2025-07-08,sleep_hours,10.080728035129894,-1
2025-07-11,sleep_hours,3.405587414461505,-1
2025-08-14,sleep_hours,10.587879898179276,-1
2024-09-10,sleep_hours,3.0,-1
2024-09-19,sleep_hours,10.53563774615548,-1
2024-10-12,sleep_hours,10.159990707496654,-1
2024-11-12,sleep_hours,10.089767502606104,-1
2024-11-14,sleep_hours,11.084423031586454,-1
2024-12-11,sleep_hours,10.704111121012936,-1
2024-12-28,sleep_hours,3.0,-1
2025-01-11,sleep_hours,3.0,-1
2025-01-31,sleep_hours,3.962036960335677,-1
2025-02-16,sleep_hours,3.0,-1
2025-02-21,sleep_hours,9.949804642397964,-1
2025-02-23,sleep_hours,10.502131910228478,-1
2025-02-28,sleep_hours,10.38105716338168,-1
2025-03-13,sleep_hours,11.020763307449869,-1
2025-04-10,sleep_hours,3.5415317421936763,-1
2025-05-04,sleep_hours,3.135055349709166,-1
2025-05-07,sleep_hours,11.337488039613842,-1
2025-05-26,sleep_hours,4.051359207838791,-1
2025-06-07,sleep_hours,3.0,-1
2025-06-28,sleep_hours,10.110298369061269,-1
2025-06-30,sleep_hours,3.826269143440207,-1
2025-08-04,sleep_hours,3.924160764074873,-1
2025-08-29,sleep_hours,3.0,-1
2024-09-21,sleep_hours,3.958316004530058,-1
2024-10-01,sleep_hours,3.9103276461848666,-1
2024-10-24,sleep_hours,3.909702179174951,-1
2024-12-17,sleep_hours,10.591235113751466,-1
2025-01-02,sleep_hours,10.0152262751337,-1
2025-01-29,sleep_hours,10.20508845357264,-1
2025-02-06,sleep_hours,10.656505732642035,-1
2025-03-08,sleep_hours,10.47209845681138,-1
2025-03-10,sleep_hours,10.07529908807502,-1
2025-05-04,sleep_hours,3.5751420480774407,-1
2025-05-06,sleep_hours,10.206181668363364,-1
2025-06-02,sleep_hours,10.026709673189544,-1
2025-06-30,sleep_hours,10.212017556812462,-1
2025-07-07,sleep_hours,9.999423724762314,-1
2025-07-17,sleep_hours,4.016546398381236,-1
2025-07-24,sleep_hours,3.829973810142597,-1
2025-08-05,sleep_hours,3.5740581636037145,-1
2024-09-13,sleep_hours,3.6310163909705016,-1
2024-10-18,sleep_hours,4.054962035101719,-1
2024-11-17,sleep_hours,10.727970886800527,-1
2025-01-09,sleep_hours,9.968765901563604,-1
2025-02-16,sleep_hours,10.00442062611443,-1
2025-02-20,sleep_hours,10.148421358463768,-1
2025-03-15,sleep_hours,3.0,-1
2025-05-12,sleep_hours,10.56237597528074,-1
2025-05-31,sleep_hours,3.693739921881222,-1
2025-06-10,sleep_hours,10.550093955630016,-1
2025-06-16,sleep_hours,4.0164487057430565,-1
2025-06-26,sleep_hours,3.536193967886727,-1
2025-06-28,sleep_hours,10.150593416433503,-1
2025-07-03,sleep_hours,10.21406655169628,-1
2025-07-30,sleep_hours,3.920323041948868,-1
2025-08-09,sleep_hours,3.3256119431628512,-1
2025-08-14,sleep_hours,3.422196644310329,-1
2024-09-06,sleep_hours,3.080097191244973,-1
2024-10-18,sleep_hours,3.6403125544508175,-1
2024-10-22,sleep_hours,10.350643712646438,-1
2024-11-25,sleep_hours,3.8762920349459926,-1
2025-01-03,sleep_hours,10.648040462770188,-1
2025-02-10,sleep_hours,3.904092355595332,-1
2025-03-07,sleep_hours,10.582117561764894,-1
2025-03-13,sleep_hours,10.36608776790512,-1
2025-04-01,sleep_hours,10.775187770066516,-1
2025-04-30,sleep_hours,3.827852655321719,-1
2025-05-14,sleep_hours,11.545477219819462,-1
2025-05-27,sleep_hours,3.630395035352338,-1
2025-05-30,sleep_hours,10.311861951979193,-1
2025-06-20,sleep_hours,10.488580598039064,-1
2025-06-21,sleep_hours,10.185842071607674,-1
2025-07-30,sleep_hours,3.52211338813854,-1
2025-08-08,sleep_hours,4.038187323982928,-1
2025-08-09,sleep_hours,11.060031911463252,-1
2025-08-24,sleep_hours,10.18258683339094,-1
2025-08-26,sleep_hours,10.781531046941804,-1
2025-08-28,sleep_hours,10.09032110893702,-1
2025-09-02,sleep_hours,3.667268941450237,-1
2025-09-04,sleep_hours,3.701304034511269,-1
2024-10-20,sleep_hours,3.4495465637404576,-1
2024-11-20,sleep_hours,9.937421279797537,-1
2024-12-24,sleep_hours,3.898715019702387,-1
2025-02-13,sleep_hours,3.143717657450316,-1
2025-04-11,sleep_hours,3.8133322853599623,-1
2025-04-14,sleep_hours,3.0,-1
2025-04-27,sleep_hours,3.2457887860978447,-1
2025-05-25,sleep_hours,4.050041600929967,-1
2025-06-24,sleep_hours,10.451986614051773,-1
2025-06-29,sleep_hours,3.024082376803221,-1
2025-07-26,sleep_hours,10.55259020235306,-1
2025-08-09,sleep_hours,3.826657878821981,-1
2025-08-23,sleep_hours,10.517956845207742,-1
2025-08-31,sleep_hours,10.73188061085234,-1
2024-09-07,sleep_hours,3.544232545767968,-1
2024-10-02,sleep_hours,10.130196706652873,-1
2024-11-08,sleep_hours,10.259991507363337,-1
2024-11-20,sleep_hours,3.125631532855805,-1
2024-12-09,sleep_hours,3.108108424607476,-1
2025-01-22,sleep_hours,10.19738366909763,-1
2025-02-13,sleep_hours,10.881161843166186,-1
2025-04-27,sleep_hours,3.5689818907879176,-1
2025-05-19,sleep_hours,3.885075981702122,-1
2025-06-06,sleep_hours,11.013851094292322,-1
2025-07-11,sleep_hours,10.45067496507739,-1
2025-08-02,sleep_hours,3.5756892023205857,-1
2025-08-18,sleep_hours,11.231954454225948,-1
2025-09-01,sleep_hours,4.0120246938851984,-1
2024-09-10,sleep_hours,11.073846179568152,-1
2024-09-15,sleep_hours,10.708257177043798,-1
2024-10-25,sleep_hours,10.075043901529996,-1
2024-10-31,sleep_hours,3.935693641118596,-1
2024-11-05,sleep_hours,10.17148756022456,-1
2024-11-09,sleep_hours,9.977465323742823,-1
2024-11-17,sleep_hours,10.27136322905271,-1
2024-12-15,sleep_hours,9.949274527437709,-1
2025-01-01,sleep_hours,3.7357252886199706,-1
2025-02-22,sleep_hours,11.063914972706554,-1
2025-03-01,sleep_hours,11.06038183779278,-1
2025-03-07,sleep_hours,3.799782820117169,-1
2025-03-15,sleep_hours,3.8053476061997578,-1
2025-03-21,sleep_hours,3.9213059386356655,-1
2025-04-10,sleep_hours,3.998366344086748,-1
2025-04-21,sleep_hours,4.025117177230422,-1
2025-04-24,sleep_hours,10.061420590173237,-1
2025-05-18,sleep_hours,3.96510153551724,-1
2025-08-01,sleep_hours,3.019144320117672,-1
2025-08-24,sleep_hours,3.943949377830529,-1
2025-08-30,sleep_hours,10.685640062721571,-1
2024-09-23,sleep_hours,10.410767283811166,-1
2024-10-22,sleep_hours,11.277111467927416,-1
2024-11-10,sleep_hours,10.150691363425778,-1
2024-11-11,sleep_hours,3.87984482579025,-1
2024-12-25,sleep_hours,9.989473179766737,-1
2025-01-07,sleep_hours,10.043946033403634,-1
2025-02-07,sleep_hours,9.969969798060797,-1
2025-03-25,sleep_hours,3.871997589091967,-1
2025-03-27,sleep_hours,10.919226210581956,-1
2025-04-10,sleep_hours,10.113500675803554,-1
2025-04-12,sleep_hours,4.023552325164086,-1
2025-04-27,sleep_hours,10.13858543350495,-1
2025-05-21,sleep_hours,3.376973665315444,-1
2025-06-17,sleep_hours,3.044333963198092,-1
2025-07-24,sleep_hours,3.961691003303231,-1
2024-09-17,sleep_hours,9.938778055072182,-1
2024-10-02,sleep_hours,3.0499506537067456,-1
2024-10-06,sleep_hours,3.5876967339958497,-1
2024-10-29,sleep_hours,10.198968297554968,-1
2024-12-31,sleep_hours,3.985871363378157,-1
2025-01-07,sleep_hours,10.31394420092404,-1
2025-02-05,sleep_hours,11.028090121867276,-1
2025-02-07,sleep_hours,3.269600266111916,-1
2025-02-20,sleep_hours,10.09697542778328,-1
2025-03-21,sleep_hours,11.532677015962571,-1
2025-04-23,sleep_hours,3.919601147999189,-1
2025-05-02,sleep_hours,10.032681236199474,-1
2025-05-04,sleep_hours,10.724006249670827,-1
